municipio,estado,bioma,latitude,longitude,municipio_y,probabilidade,semana,precipitacao_total,dias_sem_chuva_max
APICUM-AÇU,MARANHÃO,Amazônia,-1.5837022222222221,-45.091277777777776,191,0.9973104,25,24.199923616555044,7.277777777777778
APIÚNA,SANTA CATARINA,Mata Atlântica,-27.15203,-49.42037,192,0.00077083363,25,27.65057254688509,1.5
APODI,RIO GRANDE DO NORTE,Caatinga,-5.509852272727273,-37.802355454545456,193,0.9848251,25,30.049280325377605,16.785714285714285
APORÁ,BAHIA,Mata Atlântica,-11.7214,-38.14254,194,0.9837911,25,45.67055760956977,4.0
APORÉ,GOIÁS,Cerrado,-18.749534545454544,-52.101634545454544,195,0.98348457,25,32.90016003266588,15.0
APUCARANA,PARANÁ,Mata Atlântica,-23.59974,-51.434525,196,0.9824087,25,27.614411597014016,5.5
APUIARÉS,CEARÁ,Caatinga,-3.940204285714286,-39.383097142857146,197,0.9875163,25,26.467724993179537,13.928571428571429
APUÍ,AMAZONAS,Amazônia,-6.998871205978856,-59.544558557783446,198,0.99842936,25,33.30770140254629,7.7238493723849375
AQUIDABÃ,SERGIPE,Mata Atlântica,-10.277455999999999,-37.058825999999996,199,0.97776604,25,18.646951238938236,5.75
AQUIDAUANA,MATO GROSSO DO SUL,Cerrado,-19.96575285074627,-55.84128625373135,200,0.9904522,25,33.42811198955828,8.561290322580644
AQUIDAUANA,MATO GROSSO DO SUL,Pantanal,-19.64998380861244,-56.33236974880383,200,0.9904522,25,33.42811198955828,8.561290322580644
AQUIRAZ,CEARÁ,Caatinga,-3.9900689999999996,-38.394031999999996,201,0.9842554,25,30.258597896609064,5.85
ARABUTÃ,SANTA CATARINA,Mata Atlântica,-27.15801,-52.19396,202,0.97865343,25,49.669012264812,3.0
ARACATI,CEARÁ,Caatinga,-4.709755172413793,-37.640880344827586,203,0.9787209,25,34.25350941116018,13.708333333333334
ARACATU,BAHIA,Caatinga,-14.393494,-41.361480285714286,204,0.9702968,25,30.843965119727763,15.451612903225806
ARACI,BAHIA,Caatinga,-11.23294,-39.1219325,205,0.9758154,25,37.52573925935647,6.375
ARACOIABA,CEARÁ,Caatinga,-4.461792857142857,-38.72160142857143,206,0.97638124,25,35.953470764266726,22.428571428571427
ARACRUZ,ESPÍRITO SANTO,Mata Atlântica,-19.697647222222223,-40.13235388888889,207,0.9880117,25,30.98865591167083,7.0588235294117645
ARAGARÇAS,GOIÁS,Cerrado,-15.937344999999999,-52.073315,208,0.9838901,25,29.90837137035291,17.8
ARAGOMINAS,TOCANTINS,Amazônia,-6.79845,-48.7210025,209,0.98522854,25,32.527410271626366,8.708333333333334
ARAGOMINAS,TOCANTINS,Cerrado,-7.0533075,-48.562315,209,0.98522854,25,32.527410271626366,8.708333333333334
ARAGUACEMA,TOCANTINS,Cerrado,-9.01325347826087,-49.55303958695652,210,0.9893127,25,28.07191509118097,16.03684210526316
ARAGUAIANA,MATO GROSSO,Cerrado,-14.98727162295082,-51.75508963934426,211,0.98986804,25,31.68298860635192,11.81578947368421
ARAGUAINHA,MATO GROSSO,Cerrado,-16.819066666666668,-53.08099333333333,212,0.984462,25,25.49040596118417,21.333333333333332
ARAGUANÃ,MARANHÃO,Amazônia,-3.0689918181818183,-45.767791318181814,213,0.9973386,25,29.212612474077016,10.758064516129032
ARAGUANÃ,TOCANTINS,Amazônia,-6.722865714285715,-48.57228523809524,213,0.9973386,25,29.212612474077016,10.758064516129032
ARAGUANÃ,TOCANTINS,Cerrado,-6.914165000000001,-48.37784,213,0.9973386,25,29.212612474077016,10.758064516129032
ARAGUAPAZ,GOIÁS,Cerrado,-15.129107083333333,-50.34525708333334,214,0.99034953,25,29.66175804026264,9.058823529411764
ARAGUARI,MINAS GERAIS,Cerrado,-18.5577035,-48.218293,215,0.9823188,25,32.18640697519668,22.78
ARAGUARI,MINAS GERAIS,Mata Atlântica,-18.597756666666665,-48.23934166666667,215,0.9823188,25,32.18640697519668,22.78
ARAGUATINS,TOCANTINS,Amazônia,-5.598803636363636,-48.155120000000004,216,0.99752206,25,29.608501565172507,4.811111111111111
ARAGUATINS,TOCANTINS,Cerrado,-5.80181619047619,-48.05908238095238,216,0.99752206,25,29.608501565172507,4.811111111111111
ARAGUAÇU,TOCANTINS,Cerrado,-12.899688571428571,-49.61046857142858,217,0.984462,25,25.47522189953682,22.55
ARAGUAÍNA,TOCANTINS,Amazônia,-7.307546603773585,-48.83685130188679,218,0.99565446,25,28.87039813787685,13.645833333333334
ARAGUAÍNA,TOCANTINS,Cerrado,-7.37817,-48.15337289473684,218,0.99565446,25,28.87039813787685,13.645833333333334
ARAIOSES,MARANHÃO,Caatinga,-2.9791446153846155,-41.908773076923076,219,0.9833009,25,30.837020542732734,7.744897959183674
ARAIOSES,MARANHÃO,Cerrado,-3.009452093023256,-42.03429488372093,219,0.9833009,25,30.837020542732734,7.744897959183674
ARAL MOREIRA,MATO GROSSO DO SUL,Mata Atlântica,-22.89099,-55.59060333333334,220,0.98138887,25,25.70694509967751,8.166666666666666
ARAME,MARANHÃO,Amazônia,-4.991479214659686,-45.961423952879585,221,0.9976121,25,30.11539791933543,13.180672268907562
ARAME,MARANHÃO,Cerrado,-4.9871,-45.6312,221,0.9976121,25,30.11539791933543,13.180672268907562
ARAMINA,SÃO PAULO,Cerrado,-20.145461333333333,-47.823801466666666,222,0.9870956,25,27.08838586110778,32.666666666666664
ARANDU,SÃO PAULO,Cerrado,-23.16753,-49.00434,223,0.9888809,25,20.705632283087017,6.5
ARANTINA,MINAS GERAIS,Mata Atlântica,-21.93034,-44.23486,224,0.9999987,25,14.622796655925692,7.5
ARAPIRACA,ALAGOAS,Caatinga,-9.705645,-36.633815,225,0.9763541,25,25.245795986852833,19.5
ARAPOEMA,TOCANTINS,Amazônia,-7.738871428571429,-48.93723666666667,226,0.9973104,25,24.301976729744595,14.722222222222221
ARAPONGA,MINAS GERAIS,Mata Atlântica,-20.604325,-42.475584999999995,227,0.9893813,25,32.98692325648337,30.0
ARAPONGAS,PARANÁ,Mata Atlântica,-23.47434,-51.42491,228,0.9730875,25,45.56267324769979,4.0
ARAPORÃ,MINAS GERAIS,Mata Atlântica,-18.504295,-49.13209,229,0.9824087,25,27.590103025486343,39.1
ARAPOTI,PARANÁ,Cerrado,-24.26524,-50.07071,230,0.9737829,25,41.2694310937594,3.5
ARAPOTI,PARANÁ,Mata Atlântica,-24.05565,-49.8088,230,0.9737829,25,41.2694310937594,3.5
ARAPUTANGA,MATO GROSSO,Amazônia,-15.184744545454548,-58.59388381818182,231,0.99751115,25,33.270153509772555,17.85
ARAPUTANGA,MATO GROSSO,Cerrado,-15.052553600000001,-58.625722800000005,231,0.99751115,25,33.270153509772555,17.85
ARAPUÃ,PARANÁ,Mata Atlântica,-24.31574,-51.88345,232,0.99999905,25,13.218653828793824,11.5
ARARANGUÁ,SANTA CATARINA,Mata Atlântica,-28.94333,-49.5211,233,0.00057449454,25,25.362904475501775,1.0
ARARAQUARA,SÃO PAULO,Cerrado,-21.8111403030303,-48.216226575757574,234,0.9831601,25,28.101631051328827,8.104166666666666
ARARAS,SÃO PAULO,Cerrado,-22.283588,-47.249918,235,0.9879268,25,23.994623690641532,4.125
ARARAS,SÃO PAULO,Mata Atlântica,-22.330036,-47.324712,235,0.9879268,25,23.994623690641532,4.125
ARARENDÁ,CEARÁ,Caatinga,-4.792128571428571,-40.779735714285714,236,0.98551416,25,32.96929625274678,7.428571428571429
ARARI,MARANHÃO,Amazônia,-3.5272808695652174,-44.71238543478261,237,0.99816376,25,32.207913986763714,5.782051282051282
ARARI,MARANHÃO,Cerrado,-3.645715,-44.639920000000004,237,0.99816376,25,32.207913986763714,5.782051282051282
ARARIPE,CEARÁ,Caatinga,-7.22669,-40.04876731707317,238,0.9813897,25,31.13735533299867,12.692307692307692
ARARIPINA,PERNAMBUCO,Caatinga,-7.56588724137931,-40.47300620689656,239,0.9856694,25,27.237021845525696,21.964285714285715
ARARUAMA,RIO DE JANEIRO,Mata Atlântica,-22.73746909090909,-42.275155454545455,240,0.98621607,25,27.992023309246154,8.833333333333334
ARARUNA,PARANÁ,Mata Atlântica,-23.9891,-52.6555,241,0.0005710364,25,26.23779312663836,1.0
ARATIBA,RIO GRANDE DO SUL,Mata Atlântica,-27.36607,-52.21412,242,0.00030727545,25,44.99342944054421,1.5
ARATUBA,CEARÁ,Caatinga,-4.4762,-39.004,243,0.96794945,25,20.51279817877041,17.5
ARATUÍPE,BAHIA,Mata Atlântica,-13.10226,-39.07553,244,0.98898405,25,28.853425001408695,4.5
ARAUCÁRIA,PARANÁ,Mata Atlântica,-25.5424,-49.4130725,245,0.9861048,25,25.791407457006855,3.25
ARAXÁ,MINAS GERAIS,Cerrado,-19.647818571428573,-47.014696190476194,246,0.9895974,25,24.131507391122497,23.692307692307693
ARAÇAGI,PARAÍBA,Caatinga,-6.77871,-35.41106,247,0.9663371,25,47.49448881630486,24.5
ARAÇARIGUAMA,SÃO PAULO,Mata Atlântica,-23.45886,-47.08127,248,0.95733625,25,19.926476226453495,8.75
ARAÇATUBA,SÃO PAULO,Mata Atlântica,-21.172162857142858,-50.498845714285714,249,0.9898672,25,27.09387236076181,7.428571428571429
ARAÇAÍ,MINAS GERAIS,Cerrado,-19.237735,-44.21693500000001,250,0.00088907307,25,32.38667144137706,1.75
ARAÇOIABA,PERNAMBUCO,Mata Atlântica,-7.784465,-35.0758905,251,0.0010949774,25,28.6262221006333,2.25
ARAÇOIABA DA SERRA,SÃO PAULO,Mata Atlântica,-23.50251,-47.57506,252,0.99928313,25,13.440164734794898,2.5
ARAÇUAÍ,MINAS GERAIS,Mata Atlântica,-16.89490111111111,-41.99082888888889,253,0.98236394,25,26.82187919624059,18.647058823529413
ARAÇÁS,BAHIA,Mata Atlântica,-12.226395,-38.24504,254,0.99072886,25,32.18700693671413,3.75
ARAÚJOS,MINAS GERAIS,Cerrado,-19.80646,-45.12497,255,0.9842339,25,29.284045534369376,11.5
ARCEBURGO,MINAS GERAIS,Cerrado,-21.4074,-46.984,256,0.9801191,25,22.70839592597695,9.0
ARCEBURGO,MINAS GERAIS,Mata Atlântica,-21.415824999999998,-46.911995000000005,256,0.9801191,25,22.70839592597695,9.0
ARCO-ÍRIS,SÃO PAULO,Mata Atlântica,-21.716643333333334,-50.43971,257,0.9646771,25,37.139256795409494,7.333333333333333
ARCOS,MINAS GERAIS,Cerrado,-20.332396666666668,-45.57386666666667,258,0.99999917,25,17.129381574122487,13.833333333333334
ARCOVERDE,PERNAMBUCO,Caatinga,-8.388012,-37.015922,259,0.9719733,25,30.2162206087179,15.1
AREADO,MINAS GERAIS,Mata Atlântica,-21.355835,-46.07683,260,0.9721934,25,33.56870679401136,25.5
AREALVA,SÃO PAULO,Cerrado,-22.075752,-49.025216,261,0.9852297,25,25.417416492733015,6.166666666666667
AREALVA,SÃO PAULO,Mata Atlântica,-21.9939,-48.945094999999995,261,0.9852297,25,25.417416492733015,6.166666666666667
AREIA,PARAÍBA,Caatinga,-6.944575,-35.683040000000005,262,0.9655456,25,38.96887899214248,39.75
AREIA BRANCA,RIO GRANDE DO NORTE,Caatinga,-5.054356666666666,-37.07713666666667,263,0.9788219,25,30.01155738232596,23.25
AREIA BRANCA,SERGIPE,Mata Atlântica,-10.7967,-37.37397,263,0.9788219,25,30.01155738232596,23.25
AREIAS,SÃO PAULO,Mata Atlântica,-22.7741225,-44.721235,264,0.980924,25,29.581147698698878,6.125
AREIÓPOLIS,SÃO PAULO,Mata Atlântica,-22.647026666666665,-48.631769999999996,265,0.9814206,25,26.26113025602482,7.0
ARENÁPOLIS,MATO GROSSO,Amazônia,-14.483614545454545,-56.862578181818186,266,0.033929534,25,22.579701856314372,2.75
ARENÓPOLIS,GOIÁS,Cerrado,-16.340235833333335,-51.524610833333334,267,0.98103565,25,31.7772966102631,12.571428571428571
ARGIRITA,MINAS GERAIS,Mata Atlântica,-21.60187,-42.77505,268,0.9814206,25,26.428444199354068,8.0
ARICANDUVA,MINAS GERAIS,Mata Atlântica,-17.882205,-42.588265,269,0.9767869,25,33.52699300087758,15.0
ARINOS,MINAS GERAIS,Cerrado,-15.749680327868852,-46.046325409836065,270,0.9905629,25,28.30223579991184,14.38888888888889
ARIPUANÃ,MATO GROSSO,Amazônia,-9.912716022408965,-60.02034679131652,271,0.99816376,25,32.11681096371029,12.52863436123348
ARIQUEMES,RONDÔNIA,Amazônia,-9.968087083333334,-62.93964435416667,272,0.996236,25,32.22168546731174,11.178571428571429
ARIRANHA,SÃO PAULO,Mata Atlântica,-21.19441,-48.7812005,273,0.95733625,25,19.886085059527428,9.5
ARMAZÉM,SANTA CATARINA,Mata Atlântica,-28.23982,-48.96993,274,0.0021779547,25,24.53762711284071,2.0
ARNEIROZ,CEARÁ,Caatinga,-6.22299,-40.10433571428571,275,0.9856694,25,27.22476330028196,13.0
AROAZES,PIAUÍ,Caatinga,-6.144946046511628,-41.80413306976744,276,0.98185664,25,28.073469611392134,15.596774193548388
AROEIRAS,PARAÍBA,Caatinga,-7.529283333333333,-35.68076,277,0.9842554,25,30.221296452349762,7.166666666666667
AROEIRAS DO ITAIM,PIAUÍ,Caatinga,-7.253966,-41.583774,278,0.97522503,25,25.10996748079014,21.5
ARRAIAL,PIAUÍ,Caatinga,-6.6131633333333335,-42.47913,279,0.97741985,25,31.998954997703954,14.4
ARRAIAS,TOCANTINS,Cerrado,-12.774981524390244,-47.01537889939024,280,0.990825,25,28.902174211911536,17.085616438356166
ARROIO DO SAL,RIO GRANDE DO SUL,Pampa,-29.479143333333337,-49.85138333333333,281,0.9842263,25,22.628789176658618,6.25
ARROIO DOS RATOS,RIO GRANDE DO SUL,Pampa,-30.23295,-51.68081,282,0.0011055614,25,38.541588394122684,2.0
ARROIO GRANDE,RIO GRANDE DO SUL,Pampa,-32.2622,-53.1572,283,0.001498411,25,43.36365495730449,1.5
ARROIO TRINTA,SANTA CATARINA,Mata Atlântica,-26.91238,-51.30169,284,0.000265696,25,49.88371027263237,2.0
ARTUR NOGUEIRA,SÃO PAULO,Cerrado,-22.541359999999997,-47.167030000000004,285,0.0010704073,25,32.69008539660103,2.8333333333333335
ARUANÃ,GOIÁS,Cerrado,-14.729097999999999,-51.012355,286,0.98481697,25,35.953425269100684,18.333333333333332
ARUJÁ,SÃO PAULO,Mata Atlântica,-23.397415000000002,-46.35042,287,0.9787699,25,31.87875854523928,3.25
ARÊS,RIO GRANDE DO NORTE,Mata Atlântica,-6.181495,-35.2599175,288,0.9614541,25,37.287295948034135,24.5
ASSARÉ,CEARÁ,Caatinga,-6.950372631578948,-39.89311,289,0.9758154,25,37.3273799792836,15.36111111111111
ASSAÍ,PARANÁ,Mata Atlântica,-23.46695,-50.82832500000001,290,0.9796276,25,25.9032556715434,7.0
ASSIS,SÃO PAULO,Cerrado,-22.634224285714286,-50.433573,291,0.9742106,25,33.867050925125,5.416666666666667
ASSIS BRASIL,ACRE,Amazônia,-10.780536829268293,-69.59893097560975,292,0.99510795,25,30.401183561508166,3.216666666666667
ASSUNÇÃO DO PIAUÍ,PIAUÍ,Caatinga,-5.803925757575757,-41.045351818181814,293,0.9837789,25,25.266014493105992,25.545454545454547
ASTOLFO DUTRA,MINAS GERAIS,Mata Atlântica,-21.31398,-42.91665,294,0.9898913,25,28.270477223040103,3.5
ASTORGA,PARANÁ,Mata Atlântica,-23.31552,-51.62888,295,0.9826398,25,27.4300195904717,6.0
ATALAIA,ALAGOAS,Mata Atlântica,-9.47986,-36.03257981818182,296,0.9884144,25,29.324990316233993,12.5
ATALAIA DO NORTE,AMAZONAS,Amazônia,-5.450262222222222,-71.61603944444444,297,0.0058674156,25,32.09226214546487,1.911764705882353
ATALÉIA,MINAS GERAIS,Mata Atlântica,-18.220483333333334,-41.1786885,298,0.9810775,25,28.867261362932634,26.7
ATIBAIA,SÃO PAULO,Mata Atlântica,-23.137944545454545,-46.58622818181818,299,0.98105204,25,25.11906582855828,6.2727272727272725
AUGUSTINÓPOLIS,TOCANTINS,Cerrado,-5.445884,-47.9188878,300,0.98867214,25,23.557859892919744,4.1
AUGUSTO CORRÊA,PARÁ,Amazônia,-1.1418446153846153,-46.548950769230764,301,0.9977533,25,27.254039241760612,7.78
AUGUSTO DE LIMA,MINAS GERAIS,Cerrado,-18.093455333333335,-44.248114666666666,302,0.98251337,25,29.00413746795487,32.93478260869565
AUGUSTO SEVERO,RIO GRANDE DO NORTE,Caatinga,-5.9476640000000005,-37.329554,303,0.97729665,25,34.983651900217374,25.1
AURELINO LEAL,BAHIA,Mata Atlântica,-14.37592,-39.600480000000005,304,0.0011544506,25,26.244563935256917,2.5
AURIFLAMA,SÃO PAULO,Mata Atlântica,-20.7549,-50.579201,305,0.9714906,25,48.733693514673796,7.5
AURILÂNDIA,GOIÁS,Cerrado,-16.72159,-50.56729,306,0.0007472898,25,27.96196693199804,1.0
AURORA,CEARÁ,Caatinga,-6.9730992,-38.96852,307,0.9844073,25,28.622962363048213,8.7
AURORA DO PARÁ,PARÁ,Amazônia,-2.2784844864864864,-47.833987594594596,308,0.99769956,25,29.81419109460855,3.0483870967741935
AURORA DO TOCANTINS,TOCANTINS,Cerrado,-12.677291,-46.447953,309,0.98522854,25,32.60487161293934,8.75
AUTAZES,AMAZONAS,Amazônia,-3.721795857740586,-59.44355933472803,310,0.99816376,25,32.168291072335755,3.461864406779661
AVANHANDAVA,SÃO PAULO,Mata Atlântica,-21.394672,-49.951534,311,0.9773989,25,43.02240229191964,7.666666666666667
AVARÉ,SÃO PAULO,Cerrado,-23.062936666666666,-48.88163,312,0.00058297336,25,34.326783886470274,2.6666666666666665
AVAÍ,SÃO PAULO,Cerrado,-22.174504444444445,-49.30963222222223,313,0.9813054,25,30.98494617086735,4.6875
AVEIRO,PARÁ,Amazônia,-3.8061316877637132,-55.738333371308016,314,0.013916819,25,30.4335756613002,2.95
AVELINO LOPES,PIAUÍ,Cerrado,-10.121280967741935,-43.97333516129032,315,0.9900135,25,30.96941637414404,12.06
AVELINÓPOLIS,GOIÁS,Cerrado,-16.548856666666666,-49.73601,316,0.9868607,25,27.130113275750272,27.833333333333332
AXIXÁ,MARANHÃO,Amazônia,-2.927775,-44.11837,317,0.99494547,25,31.879094976994292,6.25
AXIXÁ DO TOCANTINS,TOCANTINS,Cerrado,-5.63733,-47.7906725,318,0.98899966,25,23.436523126506938,16.7
AÇAILÂNDIA,MARANHÃO,Amazônia,-4.799647573529412,-47.470081125,319,0.99728537,25,31.46925967037603,7.368932038834951
AÇU,RIO GRANDE DO NORTE,Caatinga,-5.567678333333333,-37.04201166666667,320,0.96191126,25,35.0429390521356,21.25
AÇUCENA,MINAS GERAIS,Mata Atlântica,-18.99943,-42.457156999999995,321,0.98236394,25,26.978440802316342,42.625
BABAÇULÂNDIA,TOCANTINS,Cerrado,-7.129178846153847,-47.822465557692304,322,0.98522854,25,32.3015252502679,6.865853658536586
BACABAL,MARANHÃO,Amazônia,-4.149396666666667,-44.841735757575755,323,0.99779284,25,33.007967707415325,5.520408163265306
BACABAL,MARANHÃO,Cerrado,-4.2074661904761905,-44.63901947619048,323,0.99779284,25,33.007967707415325,5.520408163265306
BACABEIRA,MARANHÃO,Amazônia,-2.95994375,-44.374785,324,0.99751556,25,30.56956367960913,7.266666666666667
BACURI,MARANHÃO,Amazônia,-1.704451,-45.135828000000004,325,0.99757725,25,28.468774636563943,5.75
BACURITUBA,MARANHÃO,Amazônia,-2.7582,-44.7672,326,0.039579824,25,19.06693370720148,2.5
BADY BASSITT,SÃO PAULO,Mata Atlântica,-20.93509,-49.39675,327,0.9757757,25,39.54241788139923,8.5
BAEPENDI,MINAS GERAIS,Mata Atlântica,-22.1024875,-44.816035,328,0.9814472,25,28.9762066159313,6.5
BAGRE,PARÁ,Amazônia,-2.3203083529411765,-50.24687247058824,329,0.9975325,25,31.841377047101435,3.7155172413793105
BAGÉ,RIO GRANDE DO SUL,Pampa,-31.229622857142857,-53.87906857142857,330,0.0006888053,25,33.618906247420526,1.3333333333333333
BAIANÓPOLIS,BAHIA,Cerrado,-12.636905808988764,-44.47724032584269,331,0.98421866,25,28.735879552209013,24.964285714285715
BAIXA GRANDE,BAHIA,Caatinga,-11.900073333333333,-40.17059,332,0.9753635,25,32.99754208638037,22.666666666666668
BAIXA GRANDE DO RIBEIRO,PIAUÍ,Cerrado,-8.539791408759124,-45.14489577372263,333,0.99107236,25,30.043609781728346,14.748768472906404
BAIXIO,CEARÁ,Caatinga,-6.73351,-38.734051666666666,334,0.9844073,25,28.713989413490683,15.083333333333334
BAIXO GUANDU,ESPÍRITO SANTO,Mata Atlântica,-19.52082,-40.976250500000006,335,0.9832972,25,35.37225929451878,16.25
BAIÃO,PARÁ,Amazônia,-3.0041144055944056,-49.65162892307693,336,0.99764496,25,28.802015912221353,3.3854166666666665
BALDIM,MINAS GERAIS,Cerrado,-19.296086,-43.826638,337,0.9752459,25,40.63588818226797,26.8
BALIZA,GOIÁS,Cerrado,-16.342438088235294,-52.48263214705883,338,0.9742106,25,34.078373847255506,24.375
BALNEÁRIO ARROIO DO SILVA,SANTA CATARINA,Mata Atlântica,-29.008443333333332,-49.44896933333334,339,0.98396367,25,29.70697642746622,6.0
BALNEÁRIO GAIVOTA,SANTA CATARINA,Mata Atlântica,-29.1982,-49.65356,340,0.97322434,25,48.05816431209013,3.0
BALSA NOVA,PARANÁ,Mata Atlântica,-25.457455,-49.68292666666667,341,0.0007272713,25,32.24748722812727,1.3
BALSAS,MARANHÃO,Cerrado,-8.275939841229194,-46.371630450704224,342,0.99107236,25,29.934783131709235,15.811728395061728
BAMBUÍ,MINAS GERAIS,Cerrado,-20.115146,-46.02561013333333,343,0.9813054,25,30.518327797826835,25.233333333333334
BANABUIÚ,CEARÁ,Caatinga,-5.233746,-38.94276,344,0.9833009,25,30.570492189950834,22.8
BANANAL,SÃO PAULO,Mata Atlântica,-22.72457,-44.21083,345,0.9780276,25,39.91429958735494,8.0
BANANEIRAS,PARAÍBA,Caatinga,-6.73873,-35.618045,346,0.9702968,25,30.64734198379214,19.0
BANDEIRA,MINAS GERAIS,Mata Atlântica,-15.906611666666665,-40.551665,347,0.98325044,25,33.79170972835891,7.083333333333333
BANDEIRANTE,SANTA CATARINA,Mata Atlântica,-26.73757,-53.6699,348,0.982669,25,30.127963294263814,8.5
BANDEIRANTES,MATO GROSSO DO SUL,Cerrado,-19.783233043478262,-54.30219173913043,349,0.9880117,25,30.696370387166887,5.25
BANDEIRANTES,PARANÁ,Mata Atlântica,-23.13372125,-50.3614025,349,0.9880117,25,30.696370387166887,5.25
BANDEIRANTES DO TOCANTINS,TOCANTINS,Amazônia,-8.049812068965517,-48.68670420689655,350,0.9919408,25,36.33614024026482,10.142857142857142
BANDEIRANTES DO TOCANTINS,TOCANTINS,Cerrado,-7.81044,-48.55471,350,0.9919408,25,36.33614024026482,10.142857142857142
BANNACH,PARÁ,Amazônia,-7.475107311827957,-50.84782978494624,351,0.99557364,25,29.266396239351963,16.3265306122449
BANZAÊ,BAHIA,Caatinga,-10.593733333333333,-38.64839333333333,352,0.98863935,25,32.82906779123299,7.333333333333333
BARAÚNA,RIO GRANDE DO NORTE,Caatinga,-5.122834,-37.60902008,353,0.98870087,25,33.249567988170774,18.395833333333332
BARBACENA,MINAS GERAIS,Mata Atlântica,-21.227378333333334,-43.81037166666667,354,0.9809775,25,30.821917195588387,10.916666666666666
BARBALHA,CEARÁ,Caatinga,-7.342198181818182,-39.32244545454545,355,0.9839648,25,28.541232656287644,12.55
BARBOSA,SÃO PAULO,Mata Atlântica,-21.33546,-49.95663,356,0.9825698,25,28.155139642750505,7.5
BARCARENA,PARÁ,Amazônia,-1.6231341666666665,-48.60865208333333,357,0.99816376,25,32.15772455735935,3.477272727272727
BARCELOS,AMAZONAS,Amazônia,-0.8197099999999999,-62.6432934117647,358,0.99769956,25,29.715698625583226,3.5833333333333335
BARIRI,SÃO PAULO,Cerrado,-22.038545,-48.655325000000005,359,0.979512,25,30.854386795688534,4.777777777777778
BARIRI,SÃO PAULO,Mata Atlântica,-22.120124444444443,-48.68378111111111,359,0.979512,25,30.854386795688534,4.777777777777778
BARRA,BAHIA,Caatinga,-10.944500983606558,-43.29732640983607,360,0.9833009,25,30.516862940507878,28.79375
BARRA,BAHIA,Cerrado,-11.277983215025907,-43.590866360103625,360,0.9833009,25,30.516862940507878,28.79375
BARRA BONITA,SÃO PAULO,Mata Atlântica,-22.4568275,-48.592645,361,0.9814206,25,26.27271960923314,9.166666666666666
BARRA D'ALCÂNTARA,PIAUÍ,Caatinga,-6.538748,-42.0933481,362,0.9870467,25,32.441315201666015,15.666666666666666
BARRA DA ESTIVA,BAHIA,Caatinga,-13.643818999999999,-41.006829499999995,363,0.9848251,25,29.954639557485997,11.647058823529411
